,Year,Product line,Product type,Product,order method type,Retailer country,Revenue,Planned revenue,Product cost,Unit cost,Unit price,Gross profit,Unit sale price
63982,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Sales visit,Belgium,,,,,,,
63983,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Sales visit,Switzerland,,,,,,,
63984,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Sales visit,Austria,12451,17476.5,4086.75,0.86,3.66,4775,2.895
63985,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Sales visit,Italy,,,,,,,
63986,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Sales visit,Spain,5270.12,5372.88,1277.16,0.87,3.66,1468,3.59
63987,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,United States,145400.64,180331.86,42447.93,0.86555556,3.66,49271,3.21888889
63988,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Canada,75292.48,89677.32,21148.12,0.86666667,3.66,54144.36,24502
63989,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Mexico,53659.56,67907.64,15962.42,0.86428571,3.66,37697.14,18554
63990,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Brazil,34595.18,43535.7,10231.99,0.86428571,3.66,24363.19,11895
63991,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Japan,75541.85,98047.74,23015.11,0.86333333,3.66,52526.74,26789
63992,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Korea,59114.51,75582.66,17761.93,0.86428571,3.66,41352.58,20651
63993,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,China,84002.84,107227.02,25207.91,0.86428571,3.66,58794.93,29297
63994,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Singapore,55709.71,70224.42,16513.57,0.86428571,3.66,39196.14,19187
63995,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Australia,47555.65,60002.04,14104.24,0.86428571,3.66,33451.41,16394
63996,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Netherlands,60800.21,78547.26,18448.15,0.86428571,3.66,42352.06,21461
63997,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Sweden,16554.52,17011.68,4043.76,0.87,3.66,12510.76,4648
63998,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Finland,62978.68,80150.34,18838.95,0.86428571,3.66,44139.73,21899
63999,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Denmark,17292.82,22377.24,5254.46,0.86333333,3.66,12038.36,6114
64000,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,France,59515.27,75769.32,17803.02,0.86454545,3.66,41712.25,20702
64001,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Germany,68003.2,86778.6,20389.84,0.86384615,3.66,47613.36,23710
64002,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,United Kingdom,59860.99,75103.2,17656.54,0.86454545,3.66,20520,3.19909091
64003,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Belgium,34188.83,42547.5,10005.19,0.86428571,3.66,24183.64,11625
64004,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Switzerland,39184.12,49699.14,11680.57,0.86428571,3.66,27503.55,13579
64005,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Austria,26457.33,30981.9,7309.71,0.866,3.66,19147.62,8465
64006,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Italy,55296.96,69686.4,16386.48,0.86428571,3.66,38910.48,19040
64007,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Web,Spain,34749.35,42005.82,9896.19,0.866,3.66,24853.16,11477
64008,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,United States,,,,,,,
64009,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Canada,,,,,,,
64010,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Mexico,,,,,,,
64011,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Brazil,,,,,,,
64012,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Japan,,,,,,,
64013,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Korea,,,,,,,
64014,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,China,,,,,,,
64015,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Singapore,,,,,,,
64016,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Australia,,,,,,,
64017,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Netherlands,,,,,,,
64018,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Sweden,,,,,,,
64019,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Finland,,,,,,,
64020,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Denmark,,,,,,,
64021,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,France,,,,,,,
64022,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Germany,,,,,,,
64023,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,United Kingdom,,,,,,,
64024,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Belgium,,,,,,,
64025,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Switzerland,,,,,,,
64026,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Austria,,,,,,,
64027,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Italy,,,,,,,
64028,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Special,Spain,,,,,,,
64029,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,United States,,,,,,,
64030,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Canada,,,,,,,
64031,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Mexico,,,,,,,
64032,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Brazil,,,,,,,
64033,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Japan,,,,,,,
64034,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Korea,,,,,,,
64035,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,China,,,,,,,
64036,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Singapore,,,,,,,
64037,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Australia,,,,,,,
64038,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Netherlands,,,,,,,
64039,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Sweden,,,,,,,
64040,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Finland,,,,,,,
64041,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Denmark,,,,,,,
64042,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,France,,,,,,,
64043,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Germany,,,,,,,
64044,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,United Kingdom,,,,,,,
64045,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Belgium,,,,,,,
64046,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Switzerland,,,,,,,
64047,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Austria,,,,,,,
64048,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Italy,,,,,,,
64049,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Mail,Spain,,,,,,,
64050,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,United States,,,,,,,
64051,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Canada,13198.9,13607.88,3234.66,0.87,3.66,9964.24,3718
64052,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Mexico,,,,,,,
64053,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Brazil,,,,,,,
64054,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Japan,,,,,,,
64055,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Korea,,,,,,,
64056,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,China,,,,,,,
64057,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Singapore,,,,,,,
64058,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Australia,,,,,,,
64059,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Netherlands,,,,,,,
64060,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Sweden,,,,,,,
64061,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Finland,,,,,,,
64062,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Denmark,,,,,,,
64063,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,France,,,,,,,
64064,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Germany,4369.03,4454.22,1058.79,0.87,3.66,3310.24,1217
64065,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,United Kingdom,,,,,,,
64066,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Belgium,,,,,,,
64067,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Switzerland,,,,,,,
64068,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Austria,,,,,,,
64069,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Italy,,,,,,,
64070,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,E-mail,Spain,,,,,,,
64071,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,United States,,,,,,,
64072,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Canada,,,,,,,
64073,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Mexico,,,,,,,
64074,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Brazil,,,,,,,
64075,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Japan,,,,,,,
64076,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Korea,,,,,,,
64077,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,China,,,,,,,
64078,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Singapore,,,,,,,
64079,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Australia,,,,,,,
64080,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Netherlands,,,,,,,
64081,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Sweden,,,,,,,
64082,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Finland,,,,,,,
64083,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Denmark,,,,,,,
64084,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,France,,,,,,,
64085,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Germany,,,,,,,
64086,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,United Kingdom,,,,,,,
64087,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Belgium,,,,,,,
64088,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Switzerland,,,,,,,
64089,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Austria,,,,,,,
64090,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Italy,,,,,,,
64091,2007,Camping Equipment,Cooking Gear,TrailChef Cup ,Fax,Spain,9264.2,15412.26,3579.35,0.85,3.66,5684.85,4211
64092,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,United States,,,,,,,
64093,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Canada,36317.28,38231.28,24339.12,34.97,54.93,696,52.18
64094,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Mexico,,,,,,,
64095,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Brazil,,,,,,,
64096,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Japan,40439.52,41691.87,26542.23,34.97,54.93,759,53.28
64097,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Korea,,,,,,,
64098,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,China,,,,,,,
64099,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Singapore,,,,,,,
64100,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Australia,46779.84,48228.54,30703.66,34.97,54.93,878,53.28
64101,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Netherlands,,,,,,,
64102,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Sweden,41238.72,42515.82,27066.78,34.97,54.93,774,53.28
64103,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Finland,,,,,,,
64104,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Denmark,,,,,,,
64105,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,France,,,,,,,
64106,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Germany,118464.04,129634.8,81919.2,33.72,54.93,2360,39.685
64107,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,United Kingdom,,,,,,,
64108,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Belgium,,,,,,,
64109,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Switzerland,,,,,,,
64110,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Austria,,,,,,,
64111,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Italy,,,,,,,
64112,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Telephone,Spain,,,,,,,
64113,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,United States,163588.34,191540.91,119970.39,3487.0,54.93,43617.95,22.67714286
64114,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Canada,,,,,,,
64115,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Mexico,,,,,,,
64116,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Brazil,,,,,,,
64117,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Japan,80612.64,88657.02,55936.58,33.30333333,1614,24676.06,35.52
64118,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Korea,,,,,,,
64119,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,China,,,,,,,
64120,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Singapore,,,,,,,
64121,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Australia,87539.04,90249.99,57455.71,34.97,1643,30083.33,53.28
64122,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Netherlands,66387.07,69156.87,44027.23,34.97,1259,22359.84,52.73
64123,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Sweden,49656.96,51194.76,32592.04,34.97,932,17064.92,53.28
64124,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Finland,,,,,,,
64125,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Denmark,,,,,,,
64126,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,France,86207.04,88876.74,56581.46,34.97,1618,29625.58,53.28
64127,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Germany,39427.2,40648.2,25877.8,34.97,740,13549.4,53.28
64128,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,United Kingdom,,,,,,,
64129,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Belgium,,,,,,,
64130,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Switzerland,36869.76,38011.56,24199.24,34.97,692,12670.52,53.28
64131,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Austria,111834.72,115298.07,73402.03,34.97,2099,38432.69,53.28
64132,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Italy,,,,,,,
64133,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Sales visit,Spain,105975.35,109860,69940,34.97,2000,36035.35,53.005
64134,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,United States,1159013.35,1255370.22,794659.38,33.72,22854,364353.97,39.75375
64135,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Canada,533306.44,568250.85,360479.65,34.25571429,54.93,10345,45.315
64136,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Mexico,357196.38,387586.08,245098.32,33.47,54.93,7056,37.186
64137,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Brazil,226013.76,246361.05,155625.45,33.85888889,54.93,4485,41.44
64138,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Japan,461564.64,500577.09,316431.61,33.63666667,54.93,9113,39.072
64139,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Korea,396498.81,434056.86,274382.94,33.85888889,54.93,7902,41.07333333
64140,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,China,563839.33,617962.5,390967.5,33.47,54.93,11250,36.691
64141,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Singapore,315521.15,344466.03,217766.87,33.30333333,54.93,6271,35.27555556
64142,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Australia,185767.41,206646.66,130232.14,32.82714286,54.93,3762,30.36714286
64143,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Netherlands,343061.38,377039.52,238244.08,33.30333333,54.93,6864,35.15333333
64144,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Sweden,80319.34,86295.03,54697.87,33.30333333,54.93,1571,35.15333333
64145,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Finland,420619.11,456248.58,288765.82,33.47,54.93,8306,36.966
64146,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Denmark,116772.22,130239.03,82053.87,33.72,54.93,2371,39.8225
64147,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,France,441158.4,478275.51,302348.79,33.30333333,54.93,8707,35.52
64148,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Germany,267047.51,288382.5,182527.5,33.30333333,54.93,5250,35.33666667
64149,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,United Kingdom,462097.44,500522.16,316451.64,33.39105263,9112,145645.8,36.45473684
64150,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Belgium,229210.56,247404.72,156494.88,33.47,54.93,4504,37.296
64151,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Switzerland,224548.84,243724.41,154166.89,33.30333333,54.93,4437,35.33666667
64152,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Austria,151741.44,167316.78,105528.62,33.30333333,54.93,3046,35.52
64153,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Italy,268902,291074.07,184161.03,33.54142857,54.93,5299,37.9
64154,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Web,Spain,234485.28,255589.29,161455.41,33.095,54.93,4653,33.3
64155,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,United States,,,,,,,
64156,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Canada,,,,,,,
64157,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Mexico,,,,,,,
64158,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Brazil,,,,,,,
64159,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Japan,,,,,,,
64160,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Korea,,,,,,,
64161,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,China,,,,,,,
64162,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Singapore,60323.12,62839.92,40005.68,34.97,54.93,1144,52.73
64163,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Australia,,,,,,,
64164,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Netherlands,,,,,,,
64165,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Sweden,,,,,,,
64166,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Finland,,,,,,,
64167,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Denmark,,,,,,,
64168,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,France,,,,,,,
64169,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Germany,,,,,,,
64170,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,United Kingdom,,,,,,,
64171,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Belgium,,,,,,,
64172,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Switzerland,,,,,,,
64173,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Austria,,,,,,,
64174,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Italy,,,,,,,
64175,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Special,Spain,,,,,,,
64176,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,United States,,,,,,,
64177,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Canada,,,,,,,
64178,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Mexico,,,,,,,
64179,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Brazil,,,,,,,
64180,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Japan,,,,,,,
64181,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Korea,,,,,,,
64182,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,China,,,,,,,
64183,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Singapore,,,,,,,
64184,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Australia,,,,,,,
64185,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Netherlands,,,,,,,
64186,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Sweden,,,,,,,
64187,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Finland,,,,,,,
64188,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Denmark,,,,,,,
64189,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,France,,,,,,,
64190,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Germany,,,,,,,
64191,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,United Kingdom,,,,,,,
64192,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Belgium,,,,,,,
64193,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Switzerland,,,,,,,
64194,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Austria,,,,,,,
64195,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Italy,,,,,,,
64196,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Mail,Spain,,,,,,,
64197,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,United States,,,,,,,
64198,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Canada,49153.56,54930,34680,32.47,54.93,1000,26.09
64199,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Mexico,,,,,,,
64200,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Brazil,,,,,,,
64201,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Japan,,,,,,,
64202,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Korea,,,,,,,
64203,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,China,,,,,,,
64204,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Singapore,,,,,,,
64205,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Australia,,,,,,,
64206,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Netherlands,,,,,,,
64207,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Sweden,0,2636.64,1438.56,29.97,54.93,48,0.0
64208,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Finland,,,,,,,
64209,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Denmark,,,,,,,
64210,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,France,,,,,,,
64211,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Germany,61698.24,65696.28,41634.12,33.30333333,54.93,1196,35.52
64212,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,United Kingdom,49124.16,50645.46,32242.34,34.97,922,16881.82,53.28
64213,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Belgium,,,,,,,
64214,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Switzerland,,,,,,,
64215,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Austria,,,,,,,
64216,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Italy,104451.61,111727.62,70818.98,33.30333333,54.93,2034,35.33666667
64217,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,E-mail,Spain,,,,,,,
64218,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,United States,58741.22,61192.02,38956.58,34.97,1114,19784.64,52.73
64219,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Canada,,,,,,,
64220,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Mexico,,,,,,,
64221,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Brazil,,,,,,,
64222,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Japan,,,,,,,
64223,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Korea,,,,,,,
64224,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,China,,,,,,,
64225,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Singapore,,,,,,,
64226,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Australia,,,,,,,
64227,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Netherlands,,,,,,,
64228,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Sweden,,,,,,,
64229,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Finland,,,,,,,
64230,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Denmark,,,,,,,
64231,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,France,,,,,,,
64232,2007,Camping Equipment,Cooking Gear,TrailChef Cook Set ,Fax,Germany,,,,,,,
