@relation customer_churn-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToBinary-Rfirst-last

@attribute Churn_binarized {0,1}
@attribute Tenure_binarized {0,1}
@attribute PreferredLoginDevice {Computer,'Mobile Phone',Phone}
@attribute CityTier_binarized {0,1}
@attribute WarehouseToHome_binarized {0,1}
@attribute PreferredPaymentMode {'Debit Card','Credit Card','E wallet',CC,COD,UPI,'Cash on Delivery'}
@attribute Gender {Male,Female}
@attribute HourSpendOnApp_binarized {0,1}
@attribute NumberOfDeviceRegistered_binarized {0,1}
@attribute PreferedOrderCat {'Mobile Phone',Grocery,'Laptop & Accessory',Mobile,Fashion,Others}
@attribute SatisfactionScore_binarized {0,1}
@attribute MaritalStatus {Single,Married,Divorced}
@attribute NumberOfAddress_binarized {0,1}
@attribute Complain_binarized {0,1}
@attribute OrderAmountHikeFromlastYear_binarized {0,1}
@attribute CouponUsed_binarized {0,1}
@attribute OrderCount_binarized {0,1}
@attribute DaySinceLastOrder_binarized {0,1}
@attribute CashbackAmount numeric

@data
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,1,163
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Divorced,1,0,1,1,1,1,230
0,1,Computer,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,155
1,1,Computer,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,148
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,169
0,1,Phone,1,1,COD,Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,149
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Grocery,1,Married,1,0,1,1,1,1,252
1,1,Computer,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,153
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,190
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Others,1,Married,1,0,1,1,1,1,319
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,165
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,209
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,190
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,160
1,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,149
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Divorced,1,0,1,1,1,1,121
0,0,Computer,1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,0,1,0,1,1,188
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,0,1,1,1,1,225
1,1,Phone,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Divorced,1,0,1,1,1,1,147
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,166
0,1,Phone,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,148
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Others,1,Married,1,0,1,1,1,0,297
0,1,'Mobile Phone',1,1,COD,Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,0,1,1,163
0,1,Computer,1,1,'E wallet',Female,1,1,Fashion,1,Single,1,0,1,1,1,1,190
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,165
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,172
1,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,173
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Others,1,Married,1,0,1,1,1,1,308
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,159
0,1,Computer,1,1,COD,Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,162
0,1,Computer,1,1,'E wallet',Female,1,1,Fashion,1,Single,1,0,1,1,1,1,188
1,0,Phone,1,1,UPI,Male,1,1,Mobile,1,Married,1,0,1,1,1,0,130
0,1,'Mobile Phone',1,1,COD,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,169
0,1,Phone,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,142
0,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Divorced,1,0,1,1,1,1,153
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,184
1,0,Phone,1,1,CC,Male,1,1,Mobile,1,Divorced,1,1,1,0,1,1,124
0,1,'Mobile Phone',1,1,COD,Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,150
1,1,Computer,1,1,'E wallet',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,143
1,1,Computer,1,1,COD,Male,1,1,Mobile,1,Married,1,1,1,1,1,0,124
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,190
1,1,Computer,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,172
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,153
1,0,Phone,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,0,146
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,173
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Others,1,Married,1,0,1,1,1,1,305
1,1,'Mobile Phone',1,1,UPI,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,173
1,0,Phone,1,1,CC,Female,1,1,Mobile,1,Single,1,1,1,0,1,0,126
1,0,Computer,1,1,'E wallet',Female,1,1,Mobile,1,Married,1,0,1,1,1,0,124
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Others,1,Married,1,0,1,1,1,1,315
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,0,1,1,157
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,158
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,233
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Grocery,1,Single,1,0,1,1,1,1,257
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,Grocery,1,Married,1,0,1,1,1,1,288
0,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,152
0,1,Phone,1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,143
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Divorced,1,0,1,1,1,1,165
0,1,Phone,1,1,COD,Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,148
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,164
1,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,168
1,1,Computer,1,1,'Debit Card',Male,1,1,Grocery,1,Single,1,1,1,1,1,1,263
0,1,'Mobile Phone',1,1,'Cash on Delivery',Female,1,1,Fashion,1,Married,1,0,1,1,1,1,260
1,0,Computer,1,1,CC,Female,1,1,Mobile,1,Married,1,1,1,0,1,1,124
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,299
0,1,Computer,1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,1,1,1,1,0,144
0,1,'Mobile Phone',1,1,'Cash on Delivery',Male,1,1,Grocery,1,Divorced,1,0,1,1,1,1,231
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,Grocery,1,Divorced,1,0,1,1,1,1,263
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,199
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,167
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Single,1,1,1,1,1,1,204
0,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,145
1,1,Phone,1,1,'E wallet',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,149
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,156
1,1,Phone,1,1,CC,Female,1,1,Mobile,1,Married,1,1,1,0,1,1,121
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,0,163
1,0,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,153
0,1,Computer,1,1,'Debit Card',Male,1,1,Others,1,Married,1,1,1,0,1,1,292
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,Others,1,Married,1,0,1,1,1,1,311
0,1,'Mobile Phone',1,1,'Cash on Delivery',Female,1,1,Fashion,1,Divorced,1,0,1,1,1,1,261
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,161
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,220
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,187
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,140
1,0,Phone,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,142
1,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Married,1,0,1,1,1,1,201
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Others,1,Married,1,0,1,1,1,1,297
0,1,Computer,1,1,UPI,Female,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,153
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Others,1,Married,1,1,1,1,1,1,292
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,165
1,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Fashion,1,Married,1,0,1,0,1,1,201
1,0,'Mobile Phone',1,1,COD,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,153
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,160
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,0,1,0,1,0,126
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,Fashion,1,Married,1,0,1,0,1,1,177
1,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Divorced,1,1,1,1,1,1,145
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,172
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Grocery,1,Divorced,1,1,1,1,1,1,234
0,1,Computer,1,1,'E wallet',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,153
0,1,Computer,1,1,'Credit Card',Male,1,1,Grocery,1,Married,1,1,1,1,1,0,236
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,156
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,177
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Grocery,1,Single,1,1,1,1,1,1,237
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,193
0,0,Phone,1,1,CC,Male,1,1,Mobile,1,Single,1,0,1,1,1,1,134
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Single,1,0,1,1,1,1,176
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,Grocery,1,Married,1,0,1,1,1,1,262
0,1,'Mobile Phone',1,1,COD,Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,191
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,1,1,0,1,0,164
0,1,Phone,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,146
1,0,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,148
0,1,Computer,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,224
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,181
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Others,1,Married,1,0,1,1,1,1,321
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,1,1,0,1,0,176
1,0,Phone,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,0,1,1,142
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,190
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,1,1,1,1,1,187
0,0,Phone,1,1,'Credit Card',Male,1,1,Mobile,1,Single,1,0,1,0,1,1,135
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Others,1,Married,1,1,1,1,1,1,317
0,0,Phone,1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,0,1,1,143
0,1,Computer,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,158
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,179
0,1,Computer,1,1,UPI,Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,155
1,1,Phone,1,1,COD,Male,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,148
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,152
0,1,Phone,1,1,COD,Male,1,1,Mobile,1,Married,1,1,1,1,1,1,123
1,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,148
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,163
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,148
1,1,Computer,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,144
0,1,Phone,1,1,COD,Female,1,1,Mobile,1,Married,1,0,1,0,1,1,134
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,162
0,0,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,139
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,168
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,193
1,0,'Mobile Phone',1,1,'E wallet',Female,1,1,Fashion,1,Married,1,0,1,0,1,1,176
1,1,'Mobile Phone',1,1,'E wallet',Female,1,1,Others,1,Single,1,1,1,1,1,1,313
1,0,Phone,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,1,1,1,1,1,146
1,0,Computer,1,1,'Debit Card',Female,1,1,Mobile,1,Single,1,1,1,0,1,1,124
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,152
0,1,Phone,1,1,UPI,Female,1,1,'Mobile Phone',1,Married,1,0,1,0,1,1,137
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,158
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,1,1,0,1,1,147
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,180
0,1,Phone,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,144
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,180
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,194
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,221
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,168
0,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,146
0,1,'Mobile Phone',1,1,UPI,Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,177
0,0,Phone,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,0,1,0,143
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,173
0,1,Phone,1,1,CC,Male,1,1,Mobile,1,Married,1,0,1,0,1,1,123
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,177
0,1,Computer,1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,176
1,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,183
0,1,'Mobile Phone',1,1,UPI,Male,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,153
0,1,Phone,1,1,'Debit Card',Female,1,1,Mobile,1,Married,1,0,1,1,1,1,130
1,0,Computer,1,1,CC,Female,1,1,Mobile,1,Single,1,0,1,0,1,1,124
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,168
0,1,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,147
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Others,1,Married,1,1,1,1,1,1,318
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,Fashion,1,Married,1,1,1,1,1,1,229
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,1,155
1,0,Phone,1,1,COD,Male,1,1,Mobile,1,Single,1,0,1,0,1,1,124
0,1,'Mobile Phone',1,1,COD,Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,167
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,Grocery,1,Divorced,1,0,1,1,1,1,295
1,0,Phone,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,137
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,173
1,0,Computer,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,147
0,1,Phone,1,1,'Credit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,0,1,1,138
0,0,'Mobile Phone',1,1,'E wallet',Male,1,1,Others,1,Married,1,0,1,1,1,0,283
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,174
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,212
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Grocery,1,Married,1,1,1,1,1,1,240
0,1,Computer,1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,176
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,Others,1,Married,1,1,1,1,1,1,318
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,1,1,1,129
1,0,Computer,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,146
1,1,Computer,1,1,UPI,Male,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,172
0,1,Computer,1,1,COD,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,151
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,151
0,0,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,136
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,166
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Single,1,0,1,1,1,1,196
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,192
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,Fashion,1,Married,1,0,1,1,1,1,205
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,176
0,1,Phone,1,1,CC,Male,1,1,Mobile,1,Married,1,0,1,1,1,1,124
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,177
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Divorced,1,0,1,0,1,1,157
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,190
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,159
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Divorced,1,0,1,1,1,0,111
0,1,Computer,1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,0,1,1,146
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,154
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,194
1,1,'Mobile Phone',1,1,'E wallet',Female,1,1,Others,1,Divorced,1,0,1,1,1,1,298
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,Fashion,1,Married,1,1,1,1,1,1,261
1,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,1,1,1,124
0,0,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Married,1,1,1,1,1,1,158
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,1,1,0,124
0,1,'Mobile Phone',1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,153
0,1,Computer,1,1,UPI,Male,1,1,Fashion,1,Married,1,1,1,0,1,1,222
1,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,1,1,1,1,1,149
1,1,Phone,1,1,'Debit Card',Female,1,1,Mobile,1,Married,1,1,1,1,1,0,121
0,1,'Mobile Phone',1,1,'E wallet',Female,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,218
1,0,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,1,1,0,1,1,128
0,0,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,0,1,0,1,1,134
1,1,Phone,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,1,1,1,149
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Divorced,1,1,1,1,1,1,130
1,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Single,1,0,1,1,1,1,123
0,1,Computer,1,1,'Debit Card',Male,1,1,'Mobile Phone',1,Married,1,0,1,1,1,1,162
0,0,Computer,1,1,UPI,Female,1,1,Mobile,1,Married,1,1,1,0,1,1,128
0,1,'Mobile Phone',1,1,'Cash on Delivery',Female,1,1,Fashion,1,Married,1,0,1,0,1,1,207
0,1,'Mobile Phone',1,1,UPI,Female,1,1,Grocery,1,Divorced,1,1,1,1,1,1,293
0,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,154
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,224
0,1,Phone,1,1,CC,Female,1,1,Mobile,1,Married,1,1,1,1,1,0,133
1,0,Phone,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,0,146
0,1,Computer,1,1,'Credit Card',Female,1,1,Grocery,1,Married,1,1,1,1,1,1,257
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Fashion,1,Married,1,1,1,0,1,0,197
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,0,1,1,1,1,174
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Others,1,Single,1,0,1,1,1,1,320
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,161
1,1,'Mobile Phone',1,1,'Credit Card',Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,167
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,Fashion,1,Single,1,0,1,1,1,1,214
0,1,Computer,1,1,COD,Male,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,180
0,1,Computer,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,0,1,1,1,0,116
1,0,'Mobile Phone',1,1,'Debit Card',Male,1,1,'Laptop & Accessory',1,Divorced,1,1,1,1,1,1,159
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,293
0,1,'Mobile Phone',1,1,'Debit Card',Male,1,1,Grocery,1,Married,1,0,1,1,1,1,271
0,1,Phone,1,1,COD,Female,1,1,Mobile,1,Married,1,1,1,1,1,1,126
0,1,Phone,1,1,'Credit Card',Male,1,1,'Mobile Phone',1,Single,1,0,1,1,1,1,150
0,1,'Mobile Phone',1,1,'E wallet',Male,1,1,'Laptop & Accessory',1,Married,1,1,1,0,1,0,196
0,1,Phone,1,1,COD,Male,1,1,'Laptop & Accessory',1,Single,1,0,1,1,1,1,147
0,1,Computer,1,1,'Debit Card',Female,1,1,'Laptop & Accessory',1,Single,1,1,1,1,1,1,150
1,0,Computer,1,1,'Debit Card',Female,1,1,'Mobile Phone',1,Single,1,1,1,0,1,1,139
0,1,'Mobile Phone',1,1,'Credit Card',Female,1,1,'Laptop & Accessory',1,Married,1,0,1,1,1,1,169
0,1,Phone,1,1,'Debit Card',Male,1,1,Mobile,1,Married,1,0,1,1,1,1,127
